Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
    23924   166.139       0.00000      0.436372       1.38787       0.00000      -0.00000       0.00000       0.00000      0.636074E-02 -0.414474E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.570489      0.158372E-03   0.00000     -0.179332E-03 -0.179332E-03
    23925   166.146       0.00000      0.436730       1.38901       0.00000      -0.00000       0.00000       0.00000      0.634673E-02 -0.482616E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.570240      0.163504E-03   0.00000     -0.183375E-03 -0.183375E-03
    23926   166.153       0.00000      0.437087       1.39015       0.00000      -0.00000       0.00000       0.00000      0.660002E-02 -0.264509E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.569992      0.168640E-03   0.00000     -0.189321E-03 -0.189321E-03
    23927   166.160       0.00000      0.437445       1.39129       0.00000      -0.00000       0.00000       0.00000      0.629058E-02 -0.809751E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.569743      0.173687E-03   0.00000     -0.191593E-03 -0.191593E-03
    23928   166.167       0.00000      0.437802       1.39242       0.00000      -0.00000       0.00000       0.00000      0.652986E-02 -0.725111E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.569495      0.178843E-03   0.00000     -0.201572E-03 -0.201572E-03
    23929   166.174       0.00000      0.438160       1.39356       0.00000      -0.00000       0.00000       0.00000      0.658616E-02 -0.650165E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.569247      0.183916E-03   0.00000     -0.203903E-03 -0.203903E-03
    23930   166.181       0.00000      0.438517       1.39469       0.00000      -0.00000       0.00000       0.00000      0.631896E-02 -0.859051E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.568999      0.188968E-03   0.00000     -0.208681E-03 -0.208681E-03
    23931   166.188       0.00000      0.438874       1.39583       0.00000      -0.00000       0.00000       0.00000      0.679737E-02 -0.209831E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.568751      0.194115E-03   0.00000     -0.218363E-03 -0.218363E-03
    23932   166.194       0.00000      0.439231       1.39696       0.00000      -0.00000       0.00000       0.00000      0.654414E-02 -0.632776E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.568503      0.199092E-03   0.00000     -0.216594E-03 -0.216594E-03
    23933   166.201       0.00000      0.439587       1.39810       0.00000      -0.00000       0.00000       0.00000      0.685374E-02 -0.550110E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.568255      0.204159E-03   0.00000     -0.226113E-03 -0.226113E-03
    23934   166.208       0.00000      0.439944       1.39923       0.00000      -0.00000       0.00000       0.00000      0.752896E-02 -0.683351E-05   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.568007      0.209117E-03   0.00000     -0.226626E-03 -0.226626E-03
    23935   166.215       0.00000      0.440300       1.40037       0.00000      -0.00000       0.00000       0.00000      0.776801E-02  0.175599E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.567760      0.213837E-03   0.00000     -0.220610E-03 -0.220610E-03
    23936   166.222       0.00000      0.440656       1.40150       0.00000      -0.00000       0.00000       0.00000      0.811970E-02  0.713912E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.567513      0.218473E-03   0.00000     -0.221370E-03 -0.221370E-03
    23937   166.229       0.00000      0.441013       1.40263       0.00000      -0.00000       0.00000       0.00000      0.804934E-02  0.733086E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.567265      0.222984E-03   0.00000     -0.219872E-03 -0.219872E-03
    23938   166.236       0.00000      0.441368       1.40376       0.00000      -0.00000       0.00000       0.00000      0.849956E-02  0.108455E-02   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.567018      0.227520E-03   0.00000     -0.225571E-03 -0.225571E-03
    23939   166.243       0.00000      0.441724       1.40490       0.00000      -0.00000       0.00000       0.00000      0.813377E-02  0.717304E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.566771      0.231897E-03   0.00000     -0.221865E-03 -0.221865E-03
    23940   166.250       0.00000      0.442080       1.40603       0.00000      -0.00000       0.00000       0.00000      0.821833E-02  0.112174E-02   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.566524      0.236404E-03   0.00000     -0.232849E-03 -0.232849E-03
    23941   166.257       0.00000      0.442435       1.40716       0.00000      -0.00000       0.00000       0.00000      0.779636E-02  0.471175E-03   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.566277      0.240880E-03   0.00000     -0.235651E-03 -0.235651E-03
    23942   166.264       0.00000      0.442790       1.40829       0.00000      -0.00000       0.00000       0.00000      0.814821E-02  0.748587E-03   0.00000       0.00000      -312.479      0.128027      0.718282       5.00000       4.00000     -0.566030      0.245505E-03   0.00000     -0.248193E-03 -0.248193E-03
    23943   166.271       0.00000      0.443146       1.40942       0.00000      -0.00000       0.00000       0.00000      0.833105E-02  0.969996E-03   0.00000       0.00000      -312.479      0.128027      0.718282       5.00000       4.00000     -0.565784      0.250006E-03   0.00000     -0.245962E-03 -0.245962E-03
    23944   166.278       0.00000      0.443501       1.41055       0.00000      -0.00000       0.00000       0.00000      0.847172E-02  0.107115E-02   0.00000       0.00000      -312.479      0.128027      0.718282       5.00000       4.00000     -0.565537      0.254442E-03   0.00000     -0.246734E-03 -0.246734E-03
    23945   166.285       0.00000      0.443855       1.41167       0.00000      -0.00000       0.00000       0.00000      0.900629E-02  0.153171E-02   0.00000       0.00000      -312.479      0.128027      0.718282       5.00000       4.00000     -0.565291      0.258829E-03   0.00000     -0.248183E-03 -0.248183E-03
    23946   166.292       0.00000      0.444210       1.41280       0.00000      -0.00000       0.00000       0.00000      0.873892E-02  0.121488E-02   0.00000       0.00000      -312.479      0.128027      0.718282       5.00000       4.00000     -0.565044      0.263027E-03   0.00000     -0.241371E-03 -0.241371E-03
    23947   166.299       0.00000      0.444565       1.41393       0.00000      -0.00000       0.00000       0.00000      0.948460E-02  0.200754E-02   0.00000       0.00000      -312.479      0.128027      0.718282       5.00000       4.00000     -0.564798      0.267320E-03   0.00000     -0.250831E-03 -0.250831E-03
    23948   166.306       0.00000      0.444919       1.41506       0.00000      -0.00000       0.00000       0.00000      0.947036E-02  0.154297E-02   0.00000       0.00000      -312.479      0.128027      0.718282       5.00000       4.00000     -0.564552      0.271350E-03   0.00000     -0.238998E-03 -0.238998E-03
    23949   166.312       0.00000      0.445273       1.41618       0.00000      -0.00000       0.00000       0.00000      0.990649E-02  0.212510E-02   0.00000       0.00000      -312.479      0.128027      0.718282       5.00000       4.00000     -0.564306      0.275385E-03   0.00000     -0.242912E-03 -0.242912E-03
    23950   166.319       0.00000      0.445627       1.41731       0.00000      -0.00000       0.00000       0.00000      0.107364E-01  0.261930E-02   0.00000       0.00000      -312.479      0.128027      0.718282       5.00000       4.00000     -0.564060      0.279267E-03   0.00000     -0.236924E-03 -0.236924E-03
    23951   166.326       0.00000      0.445981       1.41843       0.00000      -0.00000       0.00000       0.00000      0.101735E-01  0.205878E-02   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.563814      0.282856E-03   0.00000     -0.221914E-03 -0.221914E-03
    23952   166.333       0.00000      0.446335       1.41956       0.00000      -0.00000       0.00000       0.00000      0.104972E-01  0.266618E-02   0.00000       0.00000      -312.479      0.128027      0.718282       5.00000       4.00000     -0.563568      0.286644E-03   0.00000     -0.237330E-03 -0.237330E-03
    23953   166.340       0.00000      0.446688       1.42068       0.00000      -0.00000       0.00000       0.00000      0.104972E-01  0.276543E-02   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.563323      0.290317E-03   0.00000     -0.233084E-03 -0.233084E-03
    23954   166.347       0.00000      0.447042       1.42181       0.00000      -0.00000       0.00000       0.00000      0.108489E-01  0.338296E-02   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.563077      0.293990E-03   0.00000     -0.236023E-03 -0.236023E-03
    23955   166.354       0.00000      0.447395       1.42293       0.00000      -0.00000       0.00000       0.00000      0.110317E-01  0.360050E-02   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.562832      0.297538E-03   0.00000     -0.230769E-03 -0.230769E-03
    23956   166.361       0.00000      0.447748       1.42405       0.00000      -0.00000       0.00000       0.00000      0.103705E-01  0.260756E-02   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.562587      0.301022E-03   0.00000     -0.229226E-03 -0.229226E-03
    23957   166.368       0.00000      0.448101       1.42518       0.00000      -0.00000       0.00000       0.00000      0.109475E-01  0.328317E-02   0.00000       0.00000      -312.479      0.128027      0.718282       5.00000       4.00000     -0.562341      0.304740E-03   0.00000     -0.247635E-03 -0.247635E-03
    23958   166.375       0.00000      0.448454       1.42630       0.00000      -0.00000       0.00000       0.00000      0.110455E-01  0.298695E-02   0.00000       0.00000      -312.480      0.128027      0.718282       5.00000       4.00000     -0.562096      0.307935E-03   0.00000     -0.215094E-03 -0.215094E-03
