0	12.385	12.291136	0.7955528	1	2020-07-24 04:40:00
0	12.281	12.264242	0.3977764	1	2020-07-24 04:50:00
0	12.306	12.288294	0.3304834	1	2020-07-24 05:00:00
0	12.275	12.347122	0	1	2020-07-24 05:10:00
0	12.341	12.363821	0	1	2020-07-24 05:20:00
0	12.433	12.402585	0	1	2020-07-24 05:30:00
0	12.473	12.445209	0	1	2020-07-24 05:40:00
0	12.63	12.454082	0	1	2020-07-24 05:50:00
0.357816	12.589	12.605699	0	1	2020-07-24 06:00:00
4.7133488	12.619	12.606573	0	1	2020-07-24 06:10:00
15.787403	12.845	12.681569	0	1	2020-07-24 06:20:00
30.046722	13.038	12.800857	0	1	2020-07-24 06:30:00
31.055622	13.327	12.903366	0	1	2020-07-24 06:40:00
37.486488	13.561	13.085211	0	1	2020-07-24 06:50:00
57.928306	13.778	13.455062	0	1	2020-07-24 07:00:00
77.399109	14.086	13.579709	0	1	2020-07-24 07:10:00
95.498986	14.366	13.96532	0	1	2020-07-24 07:20:00
121.50309	14.825	13.996222	0	0.99443748	2020-07-24 07:30:00
113.44732	15.296	14.47213	0	1	2020-07-24 07:40:00
123.23183	15.586	14.526389	0	0.9895116	2020-07-24 07:50:00
129.26699	15.887	14.921468	0	1	2020-07-24 08:00:00
154.81506	16.137	15.093372	0	1	2020-07-24 08:10:00
171.22688	16.656	15.267465	0	1	2020-07-24 08:20:00
184.93334	17.284	15.552175	0	1	2020-07-24 08:30:00
233.98641	18.08	15.666389	0	0.95274111	2020-07-24 08:40:00
242.83779	18.706	15.941152	0	0.93956767	2020-07-24 08:50:00
237.25025	19.233	15.992589	0	1	2020-07-24 09:00:00
235.1665	19.711	16.46546	0	1	2020-07-24 09:10:00
234.40737	20.03	16.96758	0	1	2020-07-24 09:20:00
321.62607	20.417	17.118316	0	0.95436697	2020-07-24 09:30:00
335.30025	21.101	17.285758	0	0.93996229	2020-07-24 09:40:00
371.848	21.385	17.473214	0	0.90077377	2020-07-24 09:50:00
378.50338	21.75	17.441232	6.534898	0.97276255	2020-07-24 10:00:00
334.56638	21.83	17.733146	6.8997756	1	2020-07-24 10:10:00
300.39004	22.031	17.510928	4.8585546	1	2020-07-24 10:20:00
329.04198	22.143	18.407165	3.402035	1	2020-07-24 10:30:00
376.28772	22.661	18.09241	3.3242742	0.97352767	2020-07-24 10:40:00
410.12589	23.173	17.471911	4.9527648	0.94693579	2020-07-24 10:50:00
362.97837	23.45	17.956985	4.3755404	1	2020-07-24 11:00:00
375.93692	23.533	15.818676	5.0335164	1	2020-07-24 11:10:00
394.08872	23.854	15.243041	4.6611618	1	2020-07-24 11:20:00
285.89358	23.679	15.26062	4.8764994	1	2020-07-24 11:30:00
